reviewId:ID(Review),ProductName,CustomerName,Rating,ReviewText,ReviewDate,CategoryName,labels:LABEL
700,华为 智能电视 Lite,凌云信息有限公司虚拟现实,3.9,这款智能电视一般，性价比高，但是噪音控制有点问题。,2026-02-03,智能电视,Review
674,西门子 智能手环 Standard,合联电子科技有限公司信息技术,3.7,这款产品优缺点都有，做工精细，但智能化程度低。,2026-02-02,智能手环,Review
684,华为 智能洗衣机 Ultra,万迅电脑信息有限公司科技公司,3.1,作为第一次购买这类产品的新手，这款华为 智能洗衣机 Ultra中规中矩。在早上使用时，远程控制表现不错。不仅如此使用久了会发现一些小问题。性价比很高。,2026-02-02,智能洗衣机,Review
1114,西门子 智能空调 Basic,恩悌传媒有限公司虚拟现实,4.0,老实讲，这款西门子 智能空调 Basic功能很强大。最让我失望的是在做饭时时表现尤为出色。如果非要说缺点的话，可能就是续航时间短。希望厂家能改进这些问题。,2026-02-02,智能空调,Review
685,亚马逊 智能电饭煲 Advanced,兰金电子传媒有限公司生物科技,3.3,智能电饭煲的质量还可以，节能环保，不过反应迟钝。,2026-02-01,智能电饭煲,Review
1054,松下 智能开关 Lite,恩悌传媒有限公司虚拟现实,2.3,对这款智能开关非常不满意，价格偏高，浪费钱。,2026-02-01,智能开关,Review
1210,西门子 智能电视 Pro,兰金电子科技有限公司区块链技术,2.7,老实讲，这款智能电视功能实现得很糟糕。使用不到一周就出现了损坏。希望厂家能重视这些问题。,2026-02-01,智能电视,Review
1236,亚马逊 智能音箱 Basic,泰麒麟信息有限公司人工智能,4.6,试用了几天，这款智能音箱品质很好。特别是多用户管理是我最喜欢的部分。希望厂家能改进这些问题。,2026-01-31,智能音箱,Review
248,格力 智能净水器 Mini,浙大万朋信息有限公司生物科技,1.9,对这款智能净水器非常不满意，使用说明不清，浪费钱。,2026-01-31,智能净水器,Review
1062,亚马逊 智能音箱 Basic,七喜传媒有限公司人工智能,2.0,不推荐这款智能音箱，功能单一，很失望。,2026-01-29,智能音箱,Review
1153,博世 智能开关 Max,鑫博腾飞信息有限公司智能科技,2.3,说实话，这款智能开关不值这个价格。在做饭时时完全不能正常工作。不推荐任何人购买。,2026-01-29,智能开关,Review
126,谷歌 智能净水器 Ultra,良诺信息有限公司网络安全,3.7,体验下来，这款谷歌 智能净水器 Ultra性价比一般。静音设计设计得比较合理。特别是缺点是操作复杂。总体来说还是很满意的。,2026-01-28,智能净水器,Review
339,博世 智能插座 Basic,易动力科技有限公司科技公司,2.1,散热问题问题很严重，完全不值这个价格。,2026-01-28,智能插座,Review
580,亚马逊 智能空调 Standard,创汇网络有限公司虚拟现实,2.6,使用后感觉，这款智能空调不推荐购买。在看电影时时完全不能正常工作。不推荐任何人购买。,2026-01-28,智能空调,Review
541,海尔智慧家庭 智能开关 Plus,方正科技网络有限公司云计算,2.6,对这款智能开关非常不满意，价格偏高，浪费钱。,2026-01-27,智能开关,Review
736,LG 智能音箱 Lite,易动力信息有限公司网络安全,3.7,这款产品优缺点都有，质量很好，但兼容性差。,2026-01-27,智能音箱,Review
941,格力 智能手环 Lite,商软冠联传媒有限公司智能科技,4.6,这款智能手环的远程控制功能很实用，质量很好。,2026-01-26,智能手环,Review
1292,美的 智能门锁 Mini,银嘉科技有限公司科技公司,2.7,我觉得，这款美的 智能门锁 Mini质量太差。使用不到一周就出现了异常。唯一值得称赞的可能就是售后服务态度好。这钱花得太冤枉了。,2026-01-26,智能门锁,Review
21,松下 智能加湿器 Pro,网新恒天网络有限公司生物科技,1.4,坦白讲，这款松下 智能加湿器 Pro很失望。主要问题在于续航时间短。这钱花得太冤枉了。,2026-01-25,智能加湿器,Review
325,索尼 智能加湿器 Pro,银嘉科技有限公司科技公司,3.7,这款产品优缺点都有，外观漂亮，但功能单一。,2026-01-25,智能加湿器,Review
734,谷歌 智能音箱 Elite,艾提科信传媒有限公司网络安全,3.8,这款产品优缺点都有，画质清晰，但做工一般。,2026-01-25,智能音箱,Review
2,三星 智能摄像头 Mini,图龙信息网络有限公司云计算,4.3,用了一段时间，这款三星 智能摄像头 Mini做工精细。特别是高清画质设计很贴心。比同事使用的同款要好。如果非要说缺点的话，信号强度还有提升空间。性价比很高。,2026-01-24,智能摄像头,Review
502,谷歌 智能洗衣机 Elite,万迅电脑信息有限公司科技公司,4.3,说实话，这款谷歌 智能洗衣机 Elite做工精细。如果非要说缺点的话，价格稍微贵了一点。性价比很高。,2026-01-24,智能洗衣机,Review
649,索尼 智能冰箱 Elite,易动力信息有限公司网络安全,3.2,智能冰箱的质量还可以，音质出色，不过智能化程度低。,2026-01-23,智能冰箱,Review
866,苹果 智能空气净化器 Basic,艾提科信传媒有限公司网络安全,3.2,智能空气净化器的质量还可以，续航时间长，不过耗电量大。,2026-01-21,智能空气净化器,Review
1246,苹果 智能门锁 Plus,诺依曼软件传媒有限公司物联网,2.6,使用一周后出现故障，功能单一，售后服务也不好。,2026-01-21,智能门锁,Review
224,LG 智能洗衣机 Max,中建创业信息有限公司虚拟现实,3.8,在晚上睡前使用还不错，但在其他情况下表现一般。,2026-01-20,智能洗衣机,Review
38,西门子 智能摄像头 Max,昊嘉信息有限公司区块链技术,2.5,使用后感觉，这款西门子 智能摄像头 Max质量太差。使用不到一周就出现了异常。唯一值得称赞的可能就是包装很精美。不推荐任何人购买。,2026-01-19,智能摄像头,Review
311,美的 智能电饭煲 Pro,银嘉信息有限公司移动应用开发,3.6,智能电饭煲的质量还可以，智能化程度高，不过功能单一。,2026-01-19,智能电饭煲,Review
5,博世 智能空调 Lite,华泰通安科技有限公司网络安全,4.2,这款智能空调质量很好，安装方便。总体来说很满意。,2026-01-18,智能空调,Review
211,博世 智能空调 Lite,良诺信息有限公司生物科技,4.3,这款产品的多用户管理特别好用，在日常使用时特别方便。,2026-01-18,智能空调,Review
322,华为 智能电视 Max,明腾传媒有限公司金融科技,3.1,智能电视的质量还可以，续航时间长，不过兼容性差。,2026-01-18,智能电视,Review
62,博世 智能净水器 Plus,鸿睿思博传媒有限公司智能科技,1.5,信号强度问题很严重，完全不值这个价格。,2026-01-17,智能净水器,Review
664,海尔智慧家庭 智能加湿器 Lite,明腾传媒有限公司互联网服务,1.6,购买后，这款海尔智慧家庭 智能加湿器 Lite功能实现得很糟糕。使用不到一周就出现了损坏。已经申请退款了。,2026-01-16,智能加湿器,Review
1286,苹果 智能空气净化器 Basic,良诺信息有限公司生物科技,3.3,体验下来，这款智能空气净化器功能基本满足需求。在工作日使用时，远程控制表现不错。不过缺点是操作复杂。价格虽高，但物有所值。,2026-01-16,智能空气净化器,Review
426,华为 智能体重秤 Advanced,浦华众城信息有限公司虚拟现实,4.9,个人认为，这款智能体重秤真的很不错。而且高清画质设计很贴心。如果非要说缺点的话，可能就是反应迟钝。可以考虑其他品牌的同类产品。,2026-01-15,智能体重秤,Review
479,小米 智能空调 Elite,时空盒数字信息有限公司虚拟现实,4.4,在做饭时时使用效果很好，特别是快速启动功能。,2026-01-15,智能空调,Review
1032,格力 智能空气净化器 Standard,南康网络有限公司互联网服务,4.3,收到货后，这款格力 智能空气净化器 Standard超出我的预期。此外远程控制功能特别实用。如果非要说缺点的话，电池寿命还有提升空间。期待下一代产品能有所改进。,2026-01-15,智能空气净化器,Review
1112,海尔智慧家庭 智能空气净化器 Basic,维涛科技有限公司网络安全,4.3,试用了几天，这款海尔智慧家庭 智能空气净化器 Basic品质很好。建议慎重考虑。,2026-01-14,智能空气净化器,Review
140,松下 智能窗帘 Lite,晖来计算机传媒有限公司云计算,4.4,在多次对比之后选择了这款，这款智能窗帘功能很强大。同时静音设计设计很贴心。比我预期的要好。如果非要说缺点的话，可能就是售后服务差。这个价位能买到这样的产品已经很不错了。,2026-01-13,智能窗帘,Review
879,西门子 智能音箱 Mini,易动力科技有限公司人工智能,2.1,我觉得，这款西门子 智能音箱 Mini有严重问题。使用不到一周就出现了故障。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。,2026-01-13,智能音箱,Review
689,博世 智能马桶 Basic,合联电子科技有限公司信息技术,4.8,这是我用过的最好的智能马桶之一，外观漂亮，性价比很高。,2026-01-11,智能马桶,Review
60,索尼 智能空气净化器 Ultra,昊嘉信息有限公司区块链技术,4.9,非常满意这次购买，智能化程度高，送货也很快。,2026-01-10,智能空气净化器,Review
836,谷歌 智能音箱 Elite,良诺信息有限公司生物科技,4.4,这款智能音箱质量很好，画质清晰。总体来说很满意。,2026-01-10,智能音箱,Review
1142,飞利浦 智能手环 Max,晖来计算机网络有限公司虚拟现实,4.4,老实讲，这款智能手环品质很好。另外特别适合户外活动。如果非要说缺点的话，可能就是画质模糊。期待下一代产品能有所改进。,2026-01-10,智能手环,Review
1174,西门子 智能洗衣机 Pro,飞海科技传媒有限公司信息技术,2.1,个人认为，这款西门子 智能洗衣机 Pro性价比极低。连接稳定性简直无法忍受。不推荐任何人购买。,2026-01-10,智能洗衣机,Review
352,西门子 智能摄像头 Plus,时空盒数字传媒有限公司大数据分析,4.9,智能摄像头的设计很人性化，兼容性强，值得推荐。,2026-01-08,智能摄像头,Review
1113,美的 智能门锁 Mini,海创网络有限公司生物科技,1.3,个人认为，这款智能门锁不推荐购买。在看电影时时完全不能正常工作。已经申请退款了。,2026-01-08,智能门锁,Review
912,亚马逊 智能扫地机器人 Mini,万迅电脑信息有限公司科技公司,4.4,我觉得，这款亚马逊 智能扫地机器人 Mini非常满意。值得一提的是在做饭时时表现尤为出色。建议慎重考虑。,2026-01-07,智能扫地机器人,Review
106,格力 智能手环 Lite,联软传媒有限公司区块链技术,3.9,总体来说还行，外观漂亮，就是价格偏高。,2026-01-06,智能手环,Review
1010,小米 智能空调 Elite,和泰网络有限公司电子商务,3.7,这款智能空调一般，安装方便，但是散热问题有点问题。,2026-01-06,智能空调,Review
442,华为 智能电视 Lite,毕博诚信息有限公司信息技术,1.6,对这款智能电视非常不满意，智能化程度低，浪费钱。,2026-01-05,智能电视,Review
951,小米 智能马桶 Lite,华泰通安科技有限公司网络安全,3.9,在晚上睡前使用还不错，但在其他情况下表现一般。,2026-01-05,智能马桶,Review
34,博世 智能净水器 Plus,巨奥传媒有限公司信息技术,1.2,使用后感觉，这款智能净水器不值这个价格。使用不到一周就出现了失灵。,2026-01-04,智能净水器,Review
1103,谷歌 智能净水器 Basic,中建创业信息有限公司虚拟现实,4.4,智能净水器的设计很人性化，音质出色，值得推荐。,2026-01-04,智能净水器,Review
55,美的 智能门锁 Mini,巨奥科技有限公司信息技术,1.6,个人认为，这款美的 智能门锁 Mini使用体验很差。主要问题在于功能单一。唯一值得称赞的可能就是售后服务态度好。,2026-01-03,智能门锁,Review
389,博世 智能净水器 Plus,艾提科信传媒有限公司网络安全,1.5,不推荐这款智能净水器，耗电量大，很失望。,2026-01-03,智能净水器,Review
497,美的 智能电视 Basic,兰金电子传媒有限公司生物科技,1.8,体验下来，这款美的 智能电视 Basic质量太差。在看电影时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。,2026-01-03,智能电视,Review
648,松下 智能扫地机器人 Plus,新宇龙信息传媒有限公司人工智能,3.3,总体来说还行，反应灵敏，就是售后服务差。,2026-01-03,智能扫地机器人,Review
686,谷歌 智能净水器 Basic,泰麒麟信息有限公司人工智能,1.2,连接稳定性问题很严重，完全不值这个价格。,2026-01-03,智能净水器,Review
228,西门子 智能空调 Basic,易动力网络有限公司信息技术,3.2,这款产品优缺点都有，做工精细，但反应迟钝。,2026-01-02,智能空调,Review
1077,小米 智能开关 Ultra,创亿网络有限公司金融科技,2.8,这款产品有严重问题，功能单一，已经申请退款。,2026-01-02,智能开关,Review
225,西门子 智能摄像头 Plus,创联世纪信息有限公司移动应用开发,2.8,不推荐这款智能摄像头，耗电量大，很失望。,2025-12-31,智能摄像头,Review
457,博世 智能插座 Basic,中建创业网络有限公司移动应用开发,4.8,非常满意这次购买，做工精细，送货也很快。,2025-12-30,智能插座,Review
423,华为 智能电视 Lite,艾提科信传媒有限公司网络安全,3.5,这款智能电视一般，做工精细，但是散热问题有点问题。,2025-12-29,智能电视,Review
1147,格力 智能音箱 Advanced,时空盒数字传媒有限公司大数据分析,2.3,使用一周后出现故障，做工一般，售后服务也不好。,2025-12-29,智能音箱,Review
245,飞利浦 智能马桶 Max,南康传媒有限公司生物科技,3.1,这款智能马桶一般，节能环保，但是噪音控制有点问题。,2025-12-28,智能马桶,Review
642,华为 智能加湿器 Plus,七喜传媒有限公司人工智能,1.2,这款产品有严重问题，价格偏高，已经申请退款。,2025-12-28,智能加湿器,Review
1016,博世 智能净水器 Max,维涛科技有限公司网络安全,1.6,这款产品有严重问题，价格偏高，已经申请退款。,2025-12-28,智能净水器,Review
255,西门子 智能电视 Pro,毕博诚科技有限公司互联网服务,3.3,在看电影时使用还不错，但在其他情况下表现一般。,2025-12-27,智能电视,Review
855,亚马逊 智能马桶 Standard,超艺网络有限公司人工智能,2.6,对这款智能马桶非常不满意，使用说明不清，浪费钱。,2025-12-27,智能马桶,Review
1073,西门子 智能电视 Pro,银嘉网络有限公司云计算,2.1,连接稳定性问题很严重，完全不值这个价格。,2025-12-26,智能电视,Review
639,谷歌 智能洗衣机 Elite,易动力传媒有限公司生物科技,1.2,这款产品有严重问题，续航时间短，已经申请退款。,2025-12-24,智能洗衣机,Review
1188,三星 智能摄像头 Mini,时空盒数字信息有限公司智能科技,3.8,这款产品优缺点都有，节能环保，但反应迟钝。,2025-12-24,智能摄像头,Review
162,亚马逊 智能扫地机器人 Mini,济南亿次元网络有限公司科技公司,2.2,不推荐这款智能扫地机器人，兼容性差，很失望。,2025-12-23,智能扫地机器人,Review
72,松下 智能电饭煲 Pro,新宇龙信息科技有限公司电子商务,2.3,对这款智能电饭煲非常不满意，操作复杂，浪费钱。,2025-12-22,智能电饭煲,Review
199,美的 智能净水器 Plus,兰金电子传媒有限公司生物科技,2.8,个人认为，这款美的 智能净水器 Plus质量太差。在做饭时时完全不能正常工作。,2025-12-22,智能净水器,Review
806,西门子 智能冰箱 Standard,易动力网络有限公司移动应用开发,4.5,这款产品的定时功能特别好用，在日常使用时特别方便。,2025-12-22,智能冰箱,Review
418,飞利浦 智能马桶 Max,鑫博腾飞信息有限公司智能科技,3.5,智能马桶的质量还可以，音质出色，不过音质一般。,2025-12-21,智能马桶,Review
838,LG 智能净水器 Basic,七喜传媒有限公司人工智能,1.8,使用一周后出现故障，售后服务差，售后服务也不好。,2025-12-21,智能净水器,Review
914,松下 智能马桶 Elite,富罳科技有限公司生物科技,4.0,这款智能马桶质量很好，节能环保。总体来说很满意。,2025-12-20,智能马桶,Review
891,苹果 智能空气净化器 Basic,巨奥网络有限公司金融科技,1.5,用了一段时间，这款苹果 智能空气净化器 Basic完全不符合预期。在做饭时时完全不能正常工作。希望厂家能重视这些问题。,2025-12-19,智能空气净化器,Review
1027,华为 智能体重秤 Advanced,九方传媒有限公司生物科技,2.1,这款产品有严重问题，续航时间短，已经申请退款。,2025-12-19,智能体重秤,Review
691,松下 智能开关 Lite,巨奥网络有限公司金融科技,1.2,用了一段时间，这款松下 智能开关 Lite性价比极低。电池寿命简直无法忍受。唯一值得称赞的可能就是外观设计还不错。这钱花得太冤枉了。,2025-12-18,智能开关,Review
1275,小米 智能开关 Max,和泰网络有限公司电子商务,3.6,在早晨起床使用还不错，但在其他情况下表现一般。,2025-12-18,智能开关,Review
1314,亚马逊 智能马桶 Standard,济南亿次元网络有限公司科技公司,2.3,作为一个经常使用此类产品的人，这款智能马桶不值这个价格。主要问题在于兼容性差。唯一值得称赞的可能就是外观设计还不错。,2025-12-18,智能马桶,Review
238,西门子 智能冰箱 Standard,中建创业网络有限公司移动应用开发,1.9,这款产品有严重问题，售后服务差，已经申请退款。,2025-12-17,智能冰箱,Review
1042,苹果 智能空气净化器 Basic,银嘉网络有限公司云计算,2.0,不推荐这款智能空气净化器，续航时间短，很失望。,2025-12-17,智能空气净化器,Review
317,华为 智能洗衣机 Ultra,富罳科技有限公司生物科技,2.1,购买后，这款智能洗衣机功能实现得很糟糕。主要问题在于操作复杂。不推荐任何人购买。,2025-12-16,智能洗衣机,Review
1197,美的 智能净水器 Plus,迪摩科技有限公司电子商务,4.4,非常满意这次购买，音质出色，送货也很快。,2025-12-14,智能净水器,Review
1306,博世 智能净水器 Plus,毕博诚科技有限公司互联网服务,1.1,个人认为，这款博世 智能净水器 Plus功能实现得很糟糕。在晚上睡前时完全不能正常工作。唯一值得称赞的可能就是价格便宜。,2025-12-14,智能净水器,Review
46,华为 智能洗衣机 Ultra,时空盒数字信息有限公司虚拟现实,4.7,这款智能洗衣机质量很好，音质出色。总体来说很满意。,2025-12-13,智能洗衣机,Review
584,博世 智能净水器 Plus,国讯科技有限公司金融科技,1.9,对比了市面上几款同类产品后，这款智能净水器功能实现得很糟糕。主要问题在于做工一般。,2025-12-13,智能净水器,Review
29,西门子 智能电视 Pro,鑫博腾飞网络有限公司金融科技,1.5,对这款智能电视非常不满意，使用说明不清，浪费钱。,2025-12-12,智能电视,Review
297,华为 智能洗衣机 Ultra,维涛科技有限公司网络安全,2.6,这款产品有严重问题，使用说明不清，已经申请退款。,2025-12-11,智能洗衣机,Review
562,亚马逊 智能马桶 Standard,国讯网络有限公司移动应用开发,1.5,对这款智能马桶非常不满意，稳定性差，浪费钱。,2025-12-11,智能马桶,Review
1266,博世 智能空调 Lite,创汇网络有限公司虚拟现实,5.0,这款产品的多用户管理特别好用，在日常使用时特别方便。,2025-12-10,智能空调,Review
933,西门子 智能摄像头 Plus,维涛传媒有限公司云计算,3.7,总体来说还行，节能环保，就是耗电量大。,2025-12-09,智能摄像头,Review
419,西门子 智能摄像头 Plus,鑫博腾飞科技有限公司电子商务,1.5,试用了几天，这款智能摄像头很失望。使用不到一周就出现了问题。希望厂家能重视这些问题。,2025-12-08,智能摄像头,Review
99,亚马逊 智能电饭煲 Advanced,良诺信息有限公司生物科技,4.4,在早晨起床时使用效果很好，特别是快速启动功能。,2025-12-07,智能电饭煲,Review
1193,华为 智能加湿器 Plus,济南亿次元网络有限公司科技公司,4.2,经过一段时间使用，这款智能加湿器很好用。和朋友推荐的一样好用。不太推荐购买。,2025-12-06,智能加湿器,Review
114,亚马逊 智能门锁 Max,图龙信息传媒有限公司数字科技,3.1,总体来说还行，安装方便，就是安装困难。,2025-12-05,智能门锁,Review
170,华为 智能电视 Max,巨奥传媒有限公司信息技术,2.4,不推荐这款智能电视，智能化程度低，很失望。,2025-12-05,智能电视,Review
1116,飞利浦 智能扫地机器人 Ultra,银嘉科技有限公司科技公司,2.6,使用一周后出现故障，功能单一，售后服务也不好。,2025-12-05,智能扫地机器人,Review
578,松下 智能扫地机器人 Plus,浦华众城信息有限公司虚拟现实,4.6,智能扫地机器人的设计很人性化，质量很好，值得推荐。,2025-12-04,智能扫地机器人,Review
138,西门子 智能手环 Standard,图龙信息网络有限公司云计算,1.1,从我的使用体验来看，这款西门子 智能手环 Standard性价比极低。在工作时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。,2025-12-03,智能手环,Review
1216,小米 智能开关 Ultra,海创网络有限公司生物科技,3.7,用了一段时间，这款小米 智能开关 Ultra性价比一般。在工作时时使用体验还不错。除此之外连接稳定性有点问题。整体体验不错。,2025-12-03,智能开关,Review
271,飞利浦 智能扫地机器人 Ultra,昊嘉信息有限公司区块链技术,1.5,对这款智能扫地机器人非常不满意，续航时间短，浪费钱。,2025-12-02,智能扫地机器人,Review
783,格力 智能手环 Lite,戴硕电子科技有限公司移动应用开发,3.7,使用后感觉，这款格力 智能手环 Lite也没有特别失望。在看电影时时使用体验还不错。而且信号强度有点问题。对得起这个价格。,2025-12-01,智能手环,Review
964,三星 智能音箱 Basic,联软传媒有限公司区块链技术,4.4,这是我用过的最好的智能音箱之一，安装方便，性价比很高。,2025-12-01,智能音箱,Review
673,小米 智能门锁 Mini,恒聪百汇传媒有限公司虚拟现实,3.8,总体来说还行，续航时间长，就是价格偏高。,2025-11-30,智能门锁,Review
1017,松下 智能开关 Lite,恒聪百汇传媒有限公司虚拟现实,2.0,对这款智能开关非常不满意，耗电量大，浪费钱。,2025-11-29,智能开关,Review
1097,三星 智能电饭煲 Max,精芯传媒有限公司物联网,1.1,这款产品有严重问题，反应迟钝，已经申请退款。,2025-11-29,智能电饭煲,Review
1158,海尔智慧家庭 智能加湿器 Lite,方正科技网络有限公司云计算,4.6,说实话，这款智能加湿器功能很强大。遗憾的是在看电影时时表现尤为出色。如果非要说缺点的话，配件可以再多一些。值得购买。,2025-11-29,智能加湿器,Review
1200,西门子 智能摄像头 Plus,巨奥传媒有限公司信息技术,4.9,体验下来，这款西门子 智能摄像头 Plus设计很人性化。特别是节能模式功能特别实用。比我预期的要好。如果非要说缺点的话，价格稍微贵了一点。值得购买。,2025-11-29,智能摄像头,Review
687,格力 智能净水器 Ultra,鸿睿思博传媒有限公司智能科技,1.5,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-11-28,智能净水器,Review
1134,谷歌 智能音箱 Elite,中建创业网络有限公司移动应用开发,4.4,这是我用过的最好的智能音箱之一，做工精细，性价比很高。,2025-11-27,智能音箱,Review
1208,美的 智能电饭煲 Pro,商软冠联传媒有限公司大数据分析,2.1,体验下来，这款智能电饭煲功能实现得很糟糕。在做饭时时完全不能正常工作。希望厂家能重视这些问题。,2025-11-27,智能电饭煲,Review
713,飞利浦 智能扫地机器人 Ultra,群英信息有限公司金融科技,2.0,信号强度问题很严重，完全不值这个价格。,2025-11-26,智能扫地机器人,Review
472,三星 智能摄像头 Mini,浦华众城信息有限公司虚拟现实,1.3,连接稳定性问题很严重，完全不值这个价格。,2025-11-25,智能摄像头,Review
555,格力 智能手环 Lite,时空盒数字传媒有限公司大数据分析,4.6,说实话，这款格力 智能手环 Lite品质很好。期待下一代产品能有所改进。,2025-11-25,智能手环,Review
792,谷歌 智能洗衣机 Elite,昊嘉信息有限公司信息技术,4.1,我觉得，这款谷歌 智能洗衣机 Elite非常满意。但是自动升级是我最喜欢的部分。如果非要说缺点的话，配件可以再多一些。价格虽高，但物有所值。,2025-11-25,智能洗衣机,Review
1133,亚马逊 智能电饭煲 Advanced,明腾科技有限公司区块链技术,1.8,对这款智能电饭煲非常不满意，安装困难，浪费钱。,2025-11-25,智能电饭煲,Review
1287,谷歌 智能净水器 Basic,精芯网络有限公司互联网服务,2.2,这款产品有严重问题，兼容性差，已经申请退款。,2025-11-25,智能净水器,Review
351,格力 智能电视 Pro,恒聪百汇传媒有限公司虚拟现实,2.8,使用一周后出现故障，价格偏高，售后服务也不好。,2025-11-24,智能电视,Review
407,海尔智慧家庭 智能加湿器 Lite,新宇龙信息科技有限公司电子商务,2.9,坦白讲，这款海尔智慧家庭 智能加湿器 Lite使用体验很差。在看电影时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。,2025-11-24,智能加湿器,Review
438,美的 智能净水器 Plus,晖来计算机网络有限公司虚拟现实,3.6,作为第一次购买这类产品的新手，这款智能净水器一般般。刚收到时，语音识别表现不错。遗憾的是缺点是画质模糊。期待下一代产品能有所改进。,2025-11-24,智能净水器,Review
445,西门子 智能空调 Basic,网新恒天科技有限公司数字科技,2.1,老实讲，这款西门子 智能空调 Basic性价比极低。使用不到一周就出现了故障。唯一值得称赞的可能就是售后服务态度好。不推荐任何人购买。,2025-11-24,智能空调,Review
716,西门子 智能空调 Basic,良诺信息有限公司生物科技,1.4,使用后感觉，这款西门子 智能空调 Basic不值这个价格。在看电影时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。以后不会再考虑这个品牌的产品。,2025-11-24,智能空调,Review
1083,LG 智能洗衣机 Max,浦华众城信息有限公司虚拟现实,4.7,在早晨起床时使用效果很好，特别是智能联动功能。,2025-11-24,智能洗衣机,Review
125,三星 智能加湿器 Mini,襄樊地球村信息有限公司物联网,5.0,这款智能加湿器的智能学习功能很实用，稳定性好。,2025-11-23,智能加湿器,Review
324,小米 智能插座 Max,通际名联科技有限公司金融科技,1.9,不推荐这款智能插座，音质一般，很失望。,2025-11-23,智能插座,Review
1030,博世 智能净水器 Max,浙大万朋信息有限公司生物科技,1.2,不推荐这款智能净水器，使用说明不清，很失望。,2025-11-23,智能净水器,Review
232,苹果 智能开关 Basic,易动力科技有限公司人工智能,4.6,购买后，这款苹果 智能开关 Basic很好用。最让我失望的是特别适合办公环境。价格虽高，但物有所值。,2025-11-22,智能开关,Review
772,华为 智能电视 Basic,南康传媒有限公司生物科技,3.2,在多次对比之后选择了这款，这款智能电视优缺点都有。优点是做工精细。特别是使用久了会发现一些小问题。整体体验不错。,2025-11-22,智能电视,Review
112,华为 智能加湿器 Plus,良诺信息有限公司生物科技,4.6,使用了一个月，节能环保，没有发现任何问题。,2025-11-21,智能加湿器,Review
302,LG 智能洗衣机 Max,昊嘉信息有限公司信息技术,1.3,对比了市面上几款同类产品后，这款智能洗衣机使用体验很差。在早晨起床时完全不能正常工作。,2025-11-20,智能洗衣机,Review
506,西门子 智能摄像头 Max,南康网络有限公司互联网服务,1.2,不得不说，这款智能摄像头质量太差。散热问题简直无法忍受。唯一值得称赞的可能就是送货速度快。,2025-11-20,智能摄像头,Review
893,飞利浦 智能扫地机器人 Plus,鸿睿思博传媒有限公司智能科技,2.2,这款产品有严重问题，稳定性差，已经申请退款。,2025-11-20,智能扫地机器人,Review
976,松下 智能开关 Advanced,银嘉信息有限公司移动应用开发,3.8,这款产品优缺点都有，外观漂亮，但智能化程度低。,2025-11-20,智能开关,Review
150,格力 智能电视 Pro,易动力信息有限公司网络安全,3.8,这款智能电视一般，安装方便，但是连接稳定性有点问题。,2025-11-18,智能电视,Review
808,格力 智能音箱 Advanced,维旺明信息有限公司人工智能,3.6,智能音箱的质量还可以，智能化程度高，不过画质模糊。,2025-11-18,智能音箱,Review
1024,飞利浦 智能扫地机器人 Ultra,商软冠联网络有限公司信息技术,1.1,使用一周后出现故障，做工一般，售后服务也不好。,2025-11-18,智能扫地机器人,Review
1149,博世 智能净水器 Max,易动力科技有限公司科技公司,2.5,不得不说，这款博世 智能净水器 Max功能实现得很糟糕。噪音控制简直无法忍受。,2025-11-18,智能净水器,Review
1254,美的 智能电饭煲 Pro,时空盒数字信息有限公司虚拟现实,2.5,对这款智能电饭煲非常不满意，音质一般，浪费钱。,2025-11-18,智能电饭煲,Review
829,亚马逊 智能空调 Standard,浦华众城网络有限公司信息技术,1.6,使用一周后出现故障，稳定性差，售后服务也不好。,2025-11-17,智能空调,Review
71,松下 智能开关 Advanced,飞海科技传媒有限公司信息技术,2.1,我发现，这款松下 智能开关 Advanced不推荐购买。使用不到一周就出现了失灵。这钱花得太冤枉了。,2025-11-16,智能开关,Review
590,西门子 智能冰箱 Standard,合联电子科技有限公司信息技术,4.3,这是我用过的最好的智能冰箱之一，节能环保，性价比很高。,2025-11-16,智能冰箱,Review
612,博世 智能插座 Basic,兰金电子科技有限公司区块链技术,3.2,这款产品优缺点都有，安装方便，但耗电量大。,2025-11-16,智能插座,Review
965,三星 智能窗帘 Basic,鑫博腾飞网络有限公司金融科技,1.4,对这款智能窗帘非常不满意，售后服务差，浪费钱。,2025-11-16,智能窗帘,Review
216,华为 智能电视 Basic,东方峻景传媒有限公司金融科技,4.0,我觉得，这款华为 智能电视 Basic性价比很高。此外特别适合夜间使用。比我之前用的产品好多了。如果非要说缺点的话，可能就是反应迟钝。建议慎重考虑。,2025-11-15,智能电视,Review
157,苹果 智能空气净化器 Basic,MBP软件科技有限公司信息技术,1.4,对这款智能空气净化器非常不满意，兼容性差，浪费钱。,2025-11-14,智能空气净化器,Review
621,格力 智能手环 Lite,迪摩科技有限公司电子商务,1.3,使用一周后出现故障，售后服务差，售后服务也不好。,2025-11-14,智能手环,Review
