ReviewID,ProductID,CustomerID,Rating,ReviewDate,text,token_count,CategoryName,ProductName,CompanyName
684,62,CM245,3.1,2026-02-02,"客户ID: CM245
客户公司: 万迅电脑信息有限公司科技公司
客户所在地: 洋县, 中国
产品信息: 华为 智能洗衣机 Ultra (类别: 智能洗衣机)
生产商: 华为智能生活
产品价格: 8401.38
评分: 3.1星
评价日期: 2026年02月02日
评价内容: ""作为第一次购买这类产品的新手，这款华为 智能洗衣机 Ultra中规中矩。在早上使用时，远程控制表现不错。不仅如此使用久了会发现一些小问题。性价比很高。""",171,智能洗衣机,华为 智能洗衣机 Ultra,万迅电脑信息有限公司科技公司
1114,65,II746,4.0,2026-02-02,"客户ID: II746
客户公司: 恩悌传媒有限公司虚拟现实
客户所在地: 南昌县, 中国
产品信息: 西门子 智能空调 Basic (类别: 智能空调)
生产商: 西门子智能家居
产品价格: 6493.01
评分: 4.0星
评价日期: 2026年02月02日
评价内容: ""老实讲，这款西门子 智能空调 Basic功能很强大。最让我失望的是在做饭时时表现尤为出色。如果非要说缺点的话，可能就是续航时间短。希望厂家能改进这些问题。""",172,智能空调,西门子 智能空调 Basic,恩悌传媒有限公司虚拟现实
685,1,UY980,3.3,2026-02-01,"客户ID: UY980
客户公司: 兰金电子传媒有限公司生物科技
客户所在地: 桂香县, 中国
产品信息: 亚马逊 智能电饭煲 Advanced (类别: 智能电饭煲)
生产商: 亚马逊智能科技
产品价格: 7608.63
评分: 3.3星
评价日期: 2026年02月01日
评价内容: ""智能电饭煲的质量还可以，节能环保，不过反应迟钝。""",129,智能电饭煲,亚马逊 智能电饭煲 Advanced,兰金电子传媒有限公司生物科技
1054,8,II746,2.3,2026-02-01,"客户ID: II746
客户公司: 恩悌传媒有限公司虚拟现实
客户所在地: 南昌县, 中国
产品信息: 松下 智能开关 Lite (类别: 智能开关)
生产商: 松下智能电器
产品价格: 9053.56
评分: 2.3星
评价日期: 2026年02月01日
评价内容: ""对这款智能开关非常不满意，价格偏高，浪费钱。""",121,智能开关,松下 智能开关 Lite,恩悌传媒有限公司虚拟现实
1210,24,EK253,2.7,2026-02-01,"客户ID: EK253
客户公司: 兰金电子科技有限公司区块链技术
客户所在地: 南昌市, 中国
产品信息: 西门子 智能电视 Pro (类别: 智能电视)
生产商: 西门子智能家居
产品价格: 6676.17
评分: 2.7星
评价日期: 2026年02月01日
评价内容: ""老实讲，这款智能电视功能实现得很糟糕。使用不到一周就出现了损坏。希望厂家能重视这些问题。""",148,智能电视,西门子 智能电视 Pro,兰金电子科技有限公司区块链技术
1236,91,EM821,4.6,2026-01-31,"客户ID: EM821
客户公司: 泰麒麟信息有限公司人工智能
客户所在地: 香港县, 中国
产品信息: 亚马逊 智能音箱 Basic (类别: 智能音箱)
生产商: 亚马逊智能科技
产品价格: 3165.04
评分: 4.6星
评价日期: 2026年01月31日
评价内容: ""试用了几天，这款智能音箱品质很好。特别是多用户管理是我最喜欢的部分。希望厂家能改进这些问题。""",148,智能音箱,亚马逊 智能音箱 Basic,泰麒麟信息有限公司人工智能
248,14,FJ947,1.9,2026-01-31,"客户ID: FJ947
客户公司: 浙大万朋信息有限公司生物科技
客户所在地: 鑫市, 中国
产品信息: 格力 智能净水器 Mini (类别: 智能净水器)
生产商: 格力智能电器
产品价格: 8271.83
评分: 1.9星
评价日期: 2026年01月31日
评价内容: ""对这款智能净水器非常不满意，使用说明不清，浪费钱。""",127,智能净水器,格力 智能净水器 Mini,浙大万朋信息有限公司生物科技
1062,91,EI532,2.0,2026-01-29,"客户ID: EI532
客户公司: 七喜传媒有限公司人工智能
客户所在地: 丽华县, 中国
产品信息: 亚马逊 智能音箱 Basic (类别: 智能音箱)
生产商: 亚马逊智能科技
产品价格: 3165.04
评分: 2.0星
评价日期: 2026年01月29日
评价内容: ""不推荐这款智能音箱，功能单一，很失望。""",120,智能音箱,亚马逊 智能音箱 Basic,七喜传媒有限公司人工智能
1153,54,XW046,2.3,2026-01-29,"客户ID: XW046
客户公司: 鑫博腾飞信息有限公司智能科技
客户所在地: 兴安盟市, 中国
产品信息: 博世 智能开关 Max (类别: 智能开关)
生产商: 博世智能系统
产品价格: 7392.09
评分: 2.3星
评价日期: 2026年01月29日
评价内容: ""说实话，这款智能开关不值这个价格。在做饭时时完全不能正常工作。不推荐任何人购买。""",142,智能开关,博世 智能开关 Max,鑫博腾飞信息有限公司智能科技
126,42,KS630,3.7,2026-01-28,"客户ID: KS630
客户公司: 良诺信息有限公司网络安全
客户所在地: 潮州市, 中国
产品信息: 谷歌 智能净水器 Ultra (类别: 智能净水器)
生产商: 谷歌智能设备
产品价格: 7844.22
评分: 3.7星
评价日期: 2026年01月28日
评价内容: ""体验下来，这款谷歌 智能净水器 Ultra性价比一般。静音设计设计得比较合理。特别是缺点是操作复杂。总体来说还是很满意的。""",156,智能净水器,谷歌 智能净水器 Ultra,良诺信息有限公司网络安全
339,68,ZF801,2.1,2026-01-28,"客户ID: ZF801
客户公司: 易动力科技有限公司科技公司
客户所在地: 沈阳县, 中国
产品信息: 博世 智能插座 Basic (类别: 智能插座)
生产商: 博世智能系统
产品价格: 3665.95
评分: 2.1星
评价日期: 2026年01月28日
评价内容: ""散热问题问题很严重，完全不值这个价格。""",119,智能插座,博世 智能插座 Basic,易动力科技有限公司科技公司
580,75,ME428,2.6,2026-01-28,"客户ID: ME428
客户公司: 创汇网络有限公司虚拟现实
客户所在地: 秀英市, 中国
产品信息: 亚马逊 智能空调 Standard (类别: 智能空调)
生产商: 亚马逊智能科技
产品价格: 9247.38
评分: 2.6星
评价日期: 2026年01月28日
评价内容: ""使用后感觉，这款智能空调不推荐购买。在看电影时时完全不能正常工作。不推荐任何人购买。""",143,智能空调,亚马逊 智能空调 Standard,创汇网络有限公司虚拟现实
541,19,FA862,2.6,2026-01-27,"客户ID: FA862
客户公司: 方正科技网络有限公司云计算
客户所在地: 潮州县, 中国
产品信息: 海尔智慧家庭 智能开关 Plus (类别: 智能开关)
生产商: 海尔智慧家庭
产品价格: 7438.8
评分: 2.6星
评价日期: 2026年01月27日
评价内容: ""对这款智能开关非常不满意，价格偏高，浪费钱。""",126,智能开关,海尔智慧家庭 智能开关 Plus,方正科技网络有限公司云计算
736,80,RY548,3.7,2026-01-27,"客户ID: RY548
客户公司: 易动力信息有限公司网络安全
客户所在地: 斌县, 中国
产品信息: LG 智能音箱 Lite (类别: 智能音箱)
生产商: LG智能家电
产品价格: 6885.61
评分: 3.7星
评价日期: 2026年01月27日
评价内容: ""这款产品优缺点都有，质量很好，但兼容性差。""",118,智能音箱,LG 智能音箱 Lite,易动力信息有限公司网络安全
941,79,NU012,4.6,2026-01-26,"客户ID: NU012
客户公司: 商软冠联传媒有限公司智能科技
客户所在地: 太原县, 中国
产品信息: 格力 智能手环 Lite (类别: 智能手环)
生产商: 格力智能电器
产品价格: 9808.19
评分: 4.6星
评价日期: 2026年01月26日
评价内容: ""这款智能手环的远程控制功能很实用，质量很好。""",123,智能手环,格力 智能手环 Lite,商软冠联传媒有限公司智能科技
1292,18,ZU351,2.7,2026-01-26,"客户ID: ZU351
客户公司: 银嘉科技有限公司科技公司
客户所在地: 秀荣市, 中国
产品信息: 美的 智能门锁 Mini (类别: 智能门锁)
生产商: 美的智能科技
产品价格: 5323.58
评分: 2.7星
评价日期: 2026年01月26日
评价内容: ""我觉得，这款美的 智能门锁 Mini质量太差。使用不到一周就出现了异常。唯一值得称赞的可能就是售后服务态度好。这钱花得太冤枉了。""",158,智能门锁,美的 智能门锁 Mini,银嘉科技有限公司科技公司
21,49,FC418,1.4,2026-01-25,"客户ID: FC418
客户公司: 网新恒天网络有限公司生物科技
客户所在地: 秀珍县, 中国
产品信息: 松下 智能加湿器 Pro (类别: 智能加湿器)
生产商: 松下智能电器
产品价格: 8374.66
评分: 1.4星
评价日期: 2026年01月25日
评价内容: ""坦白讲，这款松下 智能加湿器 Pro很失望。主要问题在于续航时间短。这钱花得太冤枉了。""",142,智能加湿器,松下 智能加湿器 Pro,网新恒天网络有限公司生物科技
325,93,ZU351,3.7,2026-01-25,"客户ID: ZU351
客户公司: 银嘉科技有限公司科技公司
客户所在地: 秀荣市, 中国
产品信息: 索尼 智能加湿器 Pro (类别: 智能加湿器)
生产商: 索尼智能科技
产品价格: 5644.5
评分: 3.7星
评价日期: 2026年01月25日
评价内容: ""这款产品优缺点都有，外观漂亮，但功能单一。""",122,智能加湿器,索尼 智能加湿器 Pro,银嘉科技有限公司科技公司
734,15,DV182,3.8,2026-01-25,"客户ID: DV182
客户公司: 艾提科信传媒有限公司网络安全
客户所在地: 桂荣市, 中国
产品信息: 谷歌 智能音箱 Elite (类别: 智能音箱)
生产商: 谷歌智能设备
产品价格: 6218.93
评分: 3.8星
评价日期: 2026年01月25日
评价内容: ""这款产品优缺点都有，画质清晰，但做工一般。""",122,智能音箱,谷歌 智能音箱 Elite,艾提科信传媒有限公司网络安全
2,101,TW751,4.3,2026-01-24,"客户ID: TW751
客户公司: 图龙信息网络有限公司云计算
客户所在地: 宁德市, 中国
产品信息: 三星 智能摄像头 Mini (类别: 智能摄像头)
生产商: 三星智能家电
产品价格: 1662.36
评分: 4.3星
评价日期: 2026年01月24日
评价内容: ""用了一段时间，这款三星 智能摄像头 Mini做工精细。特别是高清画质设计很贴心。比同事使用的同款要好。如果非要说缺点的话，信号强度还有提升空间。性价比很高。""",175,智能摄像头,三星 智能摄像头 Mini,图龙信息网络有限公司云计算
502,69,CM245,4.3,2026-01-24,"客户ID: CM245
客户公司: 万迅电脑信息有限公司科技公司
客户所在地: 洋县, 中国
产品信息: 谷歌 智能洗衣机 Elite (类别: 智能洗衣机)
生产商: 谷歌智能设备
产品价格: 4072.02
评分: 4.3星
评价日期: 2026年01月24日
评价内容: ""说实话，这款谷歌 智能洗衣机 Elite做工精细。如果非要说缺点的话，价格稍微贵了一点。性价比很高。""",146,智能洗衣机,谷歌 智能洗衣机 Elite,万迅电脑信息有限公司科技公司
649,71,RY548,3.2,2026-01-23,"客户ID: RY548
客户公司: 易动力信息有限公司网络安全
客户所在地: 斌县, 中国
产品信息: 索尼 智能冰箱 Elite (类别: 智能冰箱)
生产商: 索尼智能科技
产品价格: 6386.01
评分: 3.2星
评价日期: 2026年01月23日
评价内容: ""智能冰箱的质量还可以，音质出色，不过智能化程度低。""",124,智能冰箱,索尼 智能冰箱 Elite,易动力信息有限公司网络安全
866,50,DV182,3.2,2026-01-21,"客户ID: DV182
客户公司: 艾提科信传媒有限公司网络安全
客户所在地: 桂荣市, 中国
产品信息: 苹果 智能空气净化器 Basic (类别: 智能空气净化器)
生产商: 苹果智能家庭
产品价格: 9846.71
评分: 3.2星
评价日期: 2026年01月21日
评价内容: ""智能空气净化器的质量还可以，续航时间长，不过耗电量大。""",134,智能空气净化器,苹果 智能空气净化器 Basic,艾提科信传媒有限公司网络安全
1246,17,IK721,2.6,2026-01-21,"客户ID: IK721
客户公司: 诺依曼软件传媒有限公司物联网
客户所在地: 华市, 中国
产品信息: 苹果 智能门锁 Plus (类别: 智能门锁)
生产商: 苹果智能家庭
产品价格: 8194.53
评分: 2.6星
评价日期: 2026年01月21日
评价内容: ""使用一周后出现故障，功能单一，售后服务也不好。""",123,智能门锁,苹果 智能门锁 Plus,诺依曼软件传媒有限公司物联网
224,61,RY572,3.8,2026-01-20,"客户ID: RY572
客户公司: 中建创业信息有限公司虚拟现实
客户所在地: 冬梅县, 中国
产品信息: LG 智能洗衣机 Max (类别: 智能洗衣机)
生产商: LG智能家电
产品价格: 759.0
评分: 3.8星
评价日期: 2026年01月20日
评价内容: ""在晚上睡前使用还不错，但在其他情况下表现一般。""",124,智能洗衣机,LG 智能洗衣机 Max,中建创业信息有限公司虚拟现实
38,59,AK874,2.5,2026-01-19,"客户ID: AK874
客户公司: 昊嘉信息有限公司区块链技术
客户所在地: 雷市, 中国
产品信息: 西门子 智能摄像头 Max (类别: 智能摄像头)
生产商: 西门子智能家居
产品价格: 5402.93
评分: 2.5星
评价日期: 2026年01月19日
评价内容: ""使用后感觉，这款西门子 智能摄像头 Max质量太差。使用不到一周就出现了异常。唯一值得称赞的可能就是包装很精美。不推荐任何人购买。""",164,智能摄像头,西门子 智能摄像头 Max,昊嘉信息有限公司区块链技术
311,5,IP471,3.6,2026-01-19,"客户ID: IP471
客户公司: 银嘉信息有限公司移动应用开发
客户所在地: 荆门市, 中国
产品信息: 美的 智能电饭煲 Pro (类别: 智能电饭煲)
生产商: 美的智能科技
产品价格: 5002.04
评分: 3.6星
评价日期: 2026年01月19日
评价内容: ""智能电饭煲的质量还可以，智能化程度高，不过功能单一。""",129,智能电饭煲,美的 智能电饭煲 Pro,银嘉信息有限公司移动应用开发
5,96,OA831,4.2,2026-01-18,"客户ID: OA831
客户公司: 华泰通安科技有限公司网络安全
客户所在地: 玉梅市, 中国
产品信息: 博世 智能空调 Lite (类别: 智能空调)
生产商: 博世智能系统
产品价格: 8865.13
评分: 4.2星
评价日期: 2026年01月18日
评价内容: ""这款智能空调质量很好，安装方便。总体来说很满意。""",125,智能空调,博世 智能空调 Lite,华泰通安科技有限公司网络安全
211,96,GJ116,4.3,2026-01-18,"客户ID: GJ116
客户公司: 良诺信息有限公司生物科技
客户所在地: 红市, 中国
产品信息: 博世 智能空调 Lite (类别: 智能空调)
生产商: 博世智能系统
产品价格: 8865.13
评分: 4.3星
评价日期: 2026年01月18日
评价内容: ""这款产品的多用户管理特别好用，在日常使用时特别方便。""",124,智能空调,博世 智能空调 Lite,良诺信息有限公司生物科技
322,43,GA851,3.1,2026-01-18,"客户ID: GA851
客户公司: 明腾传媒有限公司金融科技
客户所在地: 齐齐哈尔县, 中国
产品信息: 华为 智能电视 Max (类别: 智能电视)
生产商: 华为智能生活
产品价格: 4139.84
评分: 3.1星
评价日期: 2026年01月18日
评价内容: ""智能电视的质量还可以，续航时间长，不过兼容性差。""",125,智能电视,华为 智能电视 Max,明腾传媒有限公司金融科技
62,57,AW347,1.5,2026-01-17,"客户ID: AW347
客户公司: 鸿睿思博传媒有限公司智能科技
客户所在地: 武汉市, 中国
产品信息: 博世 智能净水器 Plus (类别: 智能净水器)
生产商: 博世智能系统
产品价格: 4134.03
评分: 1.5星
评价日期: 2026年01月17日
评价内容: ""信号强度问题很严重，完全不值这个价格。""",122,智能净水器,博世 智能净水器 Plus,鸿睿思博传媒有限公司智能科技
664,36,GR625,1.6,2026-01-16,"客户ID: GR625
客户公司: 明腾传媒有限公司互联网服务
客户所在地: 邯郸市, 中国
产品信息: 海尔智慧家庭 智能加湿器 Lite (类别: 智能加湿器)
生产商: 海尔智慧家庭
产品价格: 9057.68
评分: 1.6星
评价日期: 2026年01月16日
评价内容: ""购买后，这款海尔智慧家庭 智能加湿器 Lite功能实现得很糟糕。使用不到一周就出现了损坏。已经申请退款了。""",154,智能加湿器,海尔智慧家庭 智能加湿器 Lite,明腾传媒有限公司互联网服务
1286,50,GJ116,3.3,2026-01-16,"客户ID: GJ116
客户公司: 良诺信息有限公司生物科技
客户所在地: 红市, 中国
产品信息: 苹果 智能空气净化器 Basic (类别: 智能空气净化器)
生产商: 苹果智能家庭
产品价格: 9846.71
评分: 3.3星
评价日期: 2026年01月16日
评价内容: ""体验下来，这款智能空气净化器功能基本满足需求。在工作日使用时，远程控制表现不错。不过缺点是操作复杂。价格虽高，但物有所值。""",165,智能空气净化器,苹果 智能空气净化器 Basic,良诺信息有限公司生物科技
426,56,YR398,4.9,2026-01-15,"客户ID: YR398
客户公司: 浦华众城信息有限公司虚拟现实
客户所在地: 大冶市, 中国
产品信息: 华为 智能体重秤 Advanced (类别: 智能体重秤)
生产商: 华为智能生活
产品价格: 263.12
评分: 4.9星
评价日期: 2026年01月15日
评价内容: ""个人认为，这款智能体重秤真的很不错。而且高清画质设计很贴心。如果非要说缺点的话，可能就是反应迟钝。可以考虑其他品牌的同类产品。""",166,智能体重秤,华为 智能体重秤 Advanced,浦华众城信息有限公司虚拟现实
479,44,BI759,4.4,2026-01-15,"客户ID: BI759
客户公司: 时空盒数字信息有限公司虚拟现实
客户所在地: 荣市, 中国
产品信息: 小米 智能空调 Elite (类别: 智能空调)
生产商: 小米智能家居
产品价格: 7690.31
评分: 4.4星
评价日期: 2026年01月15日
评价内容: ""在做饭时时使用效果很好，特别是快速启动功能。""",123,智能空调,小米 智能空调 Elite,时空盒数字信息有限公司虚拟现实
1032,12,BP732,4.3,2026-01-15,"客户ID: BP732
客户公司: 南康网络有限公司互联网服务
客户所在地: 敏市, 中国
产品信息: 格力 智能空气净化器 Standard (类别: 智能空气净化器)
生产商: 格力智能电器
产品价格: 9181.39
评分: 4.3星
评价日期: 2026年01月15日
评价内容: ""收到货后，这款格力 智能空气净化器 Standard超出我的预期。此外远程控制功能特别实用。如果非要说缺点的话，电池寿命还有提升空间。期待下一代产品能有所改进。""",176,智能空气净化器,格力 智能空气净化器 Standard,南康网络有限公司互联网服务
1112,6,QL573,4.3,2026-01-14,"客户ID: QL573
客户公司: 维涛科技有限公司网络安全
客户所在地: 永安市, 中国
产品信息: 海尔智慧家庭 智能空气净化器 Basic (类别: 智能空气净化器)
生产商: 海尔智慧家庭
产品价格: 5495.06
评分: 4.3星
评价日期: 2026年01月14日
评价内容: ""试用了几天，这款海尔智慧家庭 智能空气净化器 Basic品质很好。建议慎重考虑。""",143,智能空气净化器,海尔智慧家庭 智能空气净化器 Basic,维涛科技有限公司网络安全
140,74,XO649,4.4,2026-01-13,"客户ID: XO649
客户公司: 晖来计算机传媒有限公司云计算
客户所在地: 郑州县, 中国
产品信息: 松下 智能窗帘 Lite (类别: 智能窗帘)
生产商: 松下智能电器
产品价格: 2277.79
评分: 4.4星
评价日期: 2026年01月13日
评价内容: ""在多次对比之后选择了这款，这款智能窗帘功能很强大。同时静音设计设计很贴心。比我预期的要好。如果非要说缺点的话，可能就是售后服务差。这个价位能买到这样的产品已经很不错了。""",185,智能窗帘,松下 智能窗帘 Lite,晖来计算机传媒有限公司云计算
879,39,NU711,2.1,2026-01-13,"客户ID: NU711
客户公司: 易动力科技有限公司人工智能
客户所在地: 桂兰县, 中国
产品信息: 西门子 智能音箱 Mini (类别: 智能音箱)
生产商: 西门子智能家居
产品价格: 1668.63
评分: 2.1星
评价日期: 2026年01月13日
评价内容: ""我觉得，这款西门子 智能音箱 Mini有严重问题。使用不到一周就出现了故障。唯一值得称赞的可能就是外观设计还不错。以后不会再考虑这个品牌的产品。""",169,智能音箱,西门子 智能音箱 Mini,易动力科技有限公司人工智能
689,85,CZ861,4.8,2026-01-11,"客户ID: CZ861
客户公司: 合联电子科技有限公司信息技术
客户所在地: 荣市, 中国
产品信息: 博世 智能马桶 Basic (类别: 智能马桶)
生产商: 博世智能系统
产品价格: 1564.93
评分: 4.8星
评价日期: 2026年01月11日
评价内容: ""这是我用过的最好的智能马桶之一，外观漂亮，性价比很高。""",127,智能马桶,博世 智能马桶 Basic,合联电子科技有限公司信息技术
60,41,AK874,4.9,2026-01-10,"客户ID: AK874
客户公司: 昊嘉信息有限公司区块链技术
客户所在地: 雷市, 中国
产品信息: 索尼 智能空气净化器 Ultra (类别: 智能空气净化器)
生产商: 索尼智能科技
产品价格: 9311.59
评分: 4.9星
评价日期: 2026年01月10日
评价内容: ""非常满意这次购买，智能化程度高，送货也很快。""",127,智能空气净化器,索尼 智能空气净化器 Ultra,昊嘉信息有限公司区块链技术
836,15,GJ116,4.4,2026-01-10,"客户ID: GJ116
客户公司: 良诺信息有限公司生物科技
客户所在地: 红市, 中国
产品信息: 谷歌 智能音箱 Elite (类别: 智能音箱)
生产商: 谷歌智能设备
产品价格: 6218.93
评分: 4.4星
评价日期: 2026年01月10日
评价内容: ""这款智能音箱质量很好，画质清晰。总体来说很满意。""",122,智能音箱,谷歌 智能音箱 Elite,良诺信息有限公司生物科技
1142,55,TB616,4.4,2026-01-10,"客户ID: TB616
客户公司: 晖来计算机网络有限公司虚拟现实
客户所在地: 梅县, 中国
产品信息: 飞利浦 智能手环 Max (类别: 智能手环)
生产商: 飞利浦智能照明
产品价格: 6762.29
评分: 4.4星
评价日期: 2026年01月10日
评价内容: ""老实讲，这款智能手环品质很好。另外特别适合户外活动。如果非要说缺点的话，可能就是画质模糊。期待下一代产品能有所改进。""",161,智能手环,飞利浦 智能手环 Max,晖来计算机网络有限公司虚拟现实
1174,72,WY218,2.1,2026-01-10,"客户ID: WY218
客户公司: 飞海科技传媒有限公司信息技术
客户所在地: 济南市, 中国
产品信息: 西门子 智能洗衣机 Pro (类别: 智能洗衣机)
生产商: 西门子智能家居
产品价格: 6209.73
评分: 2.1星
评价日期: 2026年01月10日
评价内容: ""个人认为，这款西门子 智能洗衣机 Pro性价比极低。连接稳定性简直无法忍受。不推荐任何人购买。""",148,智能洗衣机,西门子 智能洗衣机 Pro,飞海科技传媒有限公司信息技术
352,92,GL926,4.9,2026-01-08,"客户ID: GL926
客户公司: 时空盒数字传媒有限公司大数据分析
客户所在地: 巢湖市, 中国
产品信息: 西门子 智能摄像头 Plus (类别: 智能摄像头)
生产商: 西门子智能家居
产品价格: 9026.06
评分: 4.9星
评价日期: 2026年01月08日
评价内容: ""智能摄像头的设计很人性化，兼容性强，值得推荐。""",130,智能摄像头,西门子 智能摄像头 Plus,时空盒数字传媒有限公司大数据分析
1113,18,BW289,1.3,2026-01-08,"客户ID: BW289
客户公司: 海创网络有限公司生物科技
客户所在地: 汕尾县, 中国
产品信息: 美的 智能门锁 Mini (类别: 智能门锁)
生产商: 美的智能科技
产品价格: 5323.58
评分: 1.3星
评价日期: 2026年01月08日
评价内容: ""个人认为，这款智能门锁不推荐购买。在看电影时时完全不能正常工作。已经申请退款了。""",139,智能门锁,美的 智能门锁 Mini,海创网络有限公司生物科技
912,26,CM245,4.4,2026-01-07,"客户ID: CM245
客户公司: 万迅电脑信息有限公司科技公司
客户所在地: 洋县, 中国
产品信息: 亚马逊 智能扫地机器人 Mini (类别: 智能扫地机器人)
生产商: 亚马逊智能科技
产品价格: 7885.52
评分: 4.4星
评价日期: 2026年01月07日
评价内容: ""我觉得，这款亚马逊 智能扫地机器人 Mini非常满意。值得一提的是在做饭时时表现尤为出色。建议慎重考虑。""",155,智能扫地机器人,亚马逊 智能扫地机器人 Mini,万迅电脑信息有限公司科技公司
106,79,MZ379,3.9,2026-01-06,"客户ID: MZ379
客户公司: 联软传媒有限公司区块链技术
客户所在地: 慧县, 中国
产品信息: 格力 智能手环 Lite (类别: 智能手环)
生产商: 格力智能电器
产品价格: 9808.19
评分: 3.9星
评价日期: 2026年01月06日
评价内容: ""总体来说还行，外观漂亮，就是价格偏高。""",118,智能手环,格力 智能手环 Lite,联软传媒有限公司区块链技术
1010,44,CS287,3.7,2026-01-06,"客户ID: CS287
客户公司: 和泰网络有限公司电子商务
客户所在地: 玲市, 中国
产品信息: 小米 智能空调 Elite (类别: 智能空调)
生产商: 小米智能家居
产品价格: 7690.31
评分: 3.7星
评价日期: 2026年01月06日
评价内容: ""这款智能空调一般，安装方便，但是散热问题有点问题。""",123,智能空调,小米 智能空调 Elite,和泰网络有限公司电子商务
442,53,PV664,1.6,2026-01-05,"客户ID: PV664
客户公司: 毕博诚信息有限公司信息技术
客户所在地: 柳州县, 中国
产品信息: 华为 智能电视 Lite (类别: 智能电视)
生产商: 华为智能生活
产品价格: 2968.02
评分: 1.6星
评价日期: 2026年01月05日
评价内容: ""对这款智能电视非常不满意，智能化程度低，浪费钱。""",124,智能电视,华为 智能电视 Lite,毕博诚信息有限公司信息技术
951,40,OA831,3.9,2026-01-05,"客户ID: OA831
客户公司: 华泰通安科技有限公司网络安全
客户所在地: 玉梅市, 中国
产品信息: 小米 智能马桶 Lite (类别: 智能马桶)
生产商: 小米智能家居
产品价格: 6252.3
评分: 3.9星
评价日期: 2026年01月05日
评价内容: ""在晚上睡前使用还不错，但在其他情况下表现一般。""",124,智能马桶,小米 智能马桶 Lite,华泰通安科技有限公司网络安全
34,57,AU710,1.2,2026-01-04,"客户ID: AU710
客户公司: 巨奥传媒有限公司信息技术
客户所在地: 辛集市, 中国
产品信息: 博世 智能净水器 Plus (类别: 智能净水器)
生产商: 博世智能系统
产品价格: 4134.03
评分: 1.2星
评价日期: 2026年01月04日
评价内容: ""使用后感觉，这款智能净水器不值这个价格。使用不到一周就出现了失灵。""",134,智能净水器,博世 智能净水器 Plus,巨奥传媒有限公司信息技术
1103,20,RY572,4.4,2026-01-04,"客户ID: RY572
客户公司: 中建创业信息有限公司虚拟现实
客户所在地: 冬梅县, 中国
产品信息: 谷歌 智能净水器 Basic (类别: 智能净水器)
生产商: 谷歌智能设备
产品价格: 2404.37
评分: 4.4星
评价日期: 2026年01月04日
评价内容: ""智能净水器的设计很人性化，音质出色，值得推荐。""",126,智能净水器,谷歌 智能净水器 Basic,中建创业信息有限公司虚拟现实
55,18,ZH741,1.6,2026-01-03,"客户ID: ZH741
客户公司: 巨奥科技有限公司信息技术
客户所在地: 峰县, 中国
产品信息: 美的 智能门锁 Mini (类别: 智能门锁)
生产商: 美的智能科技
产品价格: 5323.58
评分: 1.6星
评价日期: 2026年01月03日
评价内容: ""个人认为，这款美的 智能门锁 Mini使用体验很差。主要问题在于功能单一。唯一值得称赞的可能就是售后服务态度好。""",149,智能门锁,美的 智能门锁 Mini,巨奥科技有限公司信息技术
389,57,DV182,1.5,2026-01-03,"客户ID: DV182
客户公司: 艾提科信传媒有限公司网络安全
客户所在地: 桂荣市, 中国
产品信息: 博世 智能净水器 Plus (类别: 智能净水器)
生产商: 博世智能系统
产品价格: 4134.03
评分: 1.5星
评价日期: 2026年01月03日
评价内容: ""不推荐这款智能净水器，耗电量大，很失望。""",123,智能净水器,博世 智能净水器 Plus,艾提科信传媒有限公司网络安全
497,22,UY980,1.8,2026-01-03,"客户ID: UY980
客户公司: 兰金电子传媒有限公司生物科技
客户所在地: 桂香县, 中国
产品信息: 美的 智能电视 Basic (类别: 智能电视)
生产商: 美的智能科技
产品价格: 7621.5
评分: 1.8星
评价日期: 2026年01月03日
评价内容: ""体验下来，这款美的 智能电视 Basic质量太差。在看电影时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。""",152,智能电视,美的 智能电视 Basic,兰金电子传媒有限公司生物科技
648,58,TE207,3.3,2026-01-03,"客户ID: TE207
客户公司: 新宇龙信息传媒有限公司人工智能
客户所在地: 张家港市, 中国
产品信息: 松下 智能扫地机器人 Plus (类别: 智能扫地机器人)
生产商: 松下智能电器
产品价格: 998.22
评分: 3.3星
评价日期: 2026年01月03日
评价内容: ""总体来说还行，反应灵敏，就是售后服务差。""",129,智能扫地机器人,松下 智能扫地机器人 Plus,新宇龙信息传媒有限公司人工智能
686,20,EM821,1.2,2026-01-03,"客户ID: EM821
客户公司: 泰麒麟信息有限公司人工智能
客户所在地: 香港县, 中国
产品信息: 谷歌 智能净水器 Basic (类别: 智能净水器)
生产商: 谷歌智能设备
产品价格: 2404.37
评分: 1.2星
评价日期: 2026年01月03日
评价内容: ""连接稳定性问题很严重，完全不值这个价格。""",122,智能净水器,谷歌 智能净水器 Basic,泰麒麟信息有限公司人工智能
228,65,PE529,3.2,2026-01-02,"客户ID: PE529
客户公司: 易动力网络有限公司信息技术
客户所在地: 英县, 中国
产品信息: 西门子 智能空调 Basic (类别: 智能空调)
生产商: 西门子智能家居
产品价格: 6493.01
评分: 3.2星
评价日期: 2026年01月02日
评价内容: ""这款产品优缺点都有，做工精细，但反应迟钝。""",122,智能空调,西门子 智能空调 Basic,易动力网络有限公司信息技术
