ReviewID,ProductID,ProductName,CustomerID,CustomerName,Rating,ReviewText,ReviewDate,CategoryName
138,83,西门子 智能手环 Standard,TW751,图龙信息网络有限公司云计算,1.1,从我的使用体验来看，这款西门子 智能手环 Standard性价比极低。在工作时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。,2025-12-03,智能手环
1216,30,小米 智能开关 Ultra,BW289,海创网络有限公司生物科技,3.7,用了一段时间，这款小米 智能开关 Ultra性价比一般。在工作时时使用体验还不错。除此之外连接稳定性有点问题。整体体验不错。,2025-12-03,智能开关
271,73,飞利浦 智能扫地机器人 Ultra,AK874,昊嘉信息有限公司区块链技术,1.5,对这款智能扫地机器人非常不满意，续航时间短，浪费钱。,2025-12-02,智能扫地机器人
783,79,格力 智能手环 Lite,QU287,戴硕电子科技有限公司移动应用开发,3.7,使用后感觉，这款格力 智能手环 Lite也没有特别失望。在看电影时时使用体验还不错。而且信号强度有点问题。对得起这个价格。,2025-12-01,智能手环
964,99,三星 智能音箱 Basic,MZ379,联软传媒有限公司区块链技术,4.4,这是我用过的最好的智能音箱之一，安装方便，性价比很高。,2025-12-01,智能音箱
673,11,小米 智能门锁 Mini,PC764,恒聪百汇传媒有限公司虚拟现实,3.8,总体来说还行，续航时间长，就是价格偏高。,2025-11-30,智能门锁
1017,8,松下 智能开关 Lite,PC764,恒聪百汇传媒有限公司虚拟现实,2.0,对这款智能开关非常不满意，耗电量大，浪费钱。,2025-11-29,智能开关
1097,13,三星 智能电饭煲 Max,AY876,精芯传媒有限公司物联网,1.1,这款产品有严重问题，反应迟钝，已经申请退款。,2025-11-29,智能电饭煲
1158,36,海尔智慧家庭 智能加湿器 Lite,FA862,方正科技网络有限公司云计算,4.6,说实话，这款智能加湿器功能很强大。遗憾的是在看电影时时表现尤为出色。如果非要说缺点的话，配件可以再多一些。值得购买。,2025-11-29,智能加湿器
1200,92,西门子 智能摄像头 Plus,AU710,巨奥传媒有限公司信息技术,4.9,体验下来，这款西门子 智能摄像头 Plus设计很人性化。特别是节能模式功能特别实用。比我预期的要好。如果非要说缺点的话，价格稍微贵了一点。值得购买。,2025-11-29,智能摄像头
687,97,格力 智能净水器 Ultra,AW347,鸿睿思博传媒有限公司智能科技,1.5,使用一周后出现故障，智能化程度低，售后服务也不好。,2025-11-28,智能净水器
1134,15,谷歌 智能音箱 Elite,GR729,中建创业网络有限公司移动应用开发,4.4,这是我用过的最好的智能音箱之一，做工精细，性价比很高。,2025-11-27,智能音箱
1208,5,美的 智能电饭煲 Pro,QT258,商软冠联传媒有限公司大数据分析,2.1,体验下来，这款智能电饭煲功能实现得很糟糕。在做饭时时完全不能正常工作。希望厂家能重视这些问题。,2025-11-27,智能电饭煲
713,73,飞利浦 智能扫地机器人 Ultra,LB704,群英信息有限公司金融科技,2.0,信号强度问题很严重，完全不值这个价格。,2025-11-26,智能扫地机器人
472,101,三星 智能摄像头 Mini,YR398,浦华众城信息有限公司虚拟现实,1.3,连接稳定性问题很严重，完全不值这个价格。,2025-11-25,智能摄像头
555,79,格力 智能手环 Lite,GL926,时空盒数字传媒有限公司大数据分析,4.6,说实话，这款格力 智能手环 Lite品质很好。期待下一代产品能有所改进。,2025-11-25,智能手环
792,69,谷歌 智能洗衣机 Elite,CC657,昊嘉信息有限公司信息技术,4.1,我觉得，这款谷歌 智能洗衣机 Elite非常满意。但是自动升级是我最喜欢的部分。如果非要说缺点的话，配件可以再多一些。价格虽高，但物有所值。,2025-11-25,智能洗衣机
1133,1,亚马逊 智能电饭煲 Advanced,GC846,明腾科技有限公司区块链技术,1.8,对这款智能电饭煲非常不满意，安装困难，浪费钱。,2025-11-25,智能电饭煲
1287,20,谷歌 智能净水器 Basic,VZ702,精芯网络有限公司互联网服务,2.2,这款产品有严重问题，兼容性差，已经申请退款。,2025-11-25,智能净水器
351,98,格力 智能电视 Pro,PC764,恒聪百汇传媒有限公司虚拟现实,2.8,使用一周后出现故障，价格偏高，售后服务也不好。,2025-11-24,智能电视
407,36,海尔智慧家庭 智能加湿器 Lite,FN522,新宇龙信息科技有限公司电子商务,2.9,坦白讲，这款海尔智慧家庭 智能加湿器 Lite使用体验很差。在看电影时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。,2025-11-24,智能加湿器
438,23,美的 智能净水器 Plus,TB616,晖来计算机网络有限公司虚拟现实,3.6,作为第一次购买这类产品的新手，这款智能净水器一般般。刚收到时，语音识别表现不错。遗憾的是缺点是画质模糊。期待下一代产品能有所改进。,2025-11-24,智能净水器
445,65,西门子 智能空调 Basic,XA075,网新恒天科技有限公司数字科技,2.1,老实讲，这款西门子 智能空调 Basic性价比极低。使用不到一周就出现了故障。唯一值得称赞的可能就是售后服务态度好。不推荐任何人购买。,2025-11-24,智能空调
716,65,西门子 智能空调 Basic,GJ116,良诺信息有限公司生物科技,1.4,使用后感觉，这款西门子 智能空调 Basic不值这个价格。在看电影时时完全不能正常工作。唯一值得称赞的可能就是包装很精美。以后不会再考虑这个品牌的产品。,2025-11-24,智能空调
1083,61,LG 智能洗衣机 Max,YR398,浦华众城信息有限公司虚拟现实,4.7,在早晨起床时使用效果很好，特别是智能联动功能。,2025-11-24,智能洗衣机
125,31,三星 智能加湿器 Mini,EA575,襄樊地球村信息有限公司物联网,5.0,这款智能加湿器的智能学习功能很实用，稳定性好。,2025-11-23,智能加湿器
324,52,小米 智能插座 Max,YZ898,通际名联科技有限公司金融科技,1.9,不推荐这款智能插座，音质一般，很失望。,2025-11-23,智能插座
1030,70,博世 智能净水器 Max,FJ947,浙大万朋信息有限公司生物科技,1.2,不推荐这款智能净水器，使用说明不清，很失望。,2025-11-23,智能净水器
232,51,苹果 智能开关 Basic,NU711,易动力科技有限公司人工智能,4.6,购买后，这款苹果 智能开关 Basic很好用。最让我失望的是特别适合办公环境。价格虽高，但物有所值。,2025-11-22,智能开关
772,3,华为 智能电视 Basic,CA470,南康传媒有限公司生物科技,3.2,在多次对比之后选择了这款，这款智能电视优缺点都有。优点是做工精细。特别是使用久了会发现一些小问题。整体体验不错。,2025-11-22,智能电视
112,21,华为 智能加湿器 Plus,GJ116,良诺信息有限公司生物科技,4.6,使用了一个月，节能环保，没有发现任何问题。,2025-11-21,智能加湿器
302,61,LG 智能洗衣机 Max,CC657,昊嘉信息有限公司信息技术,1.3,对比了市面上几款同类产品后，这款智能洗衣机使用体验很差。在早晨起床时完全不能正常工作。,2025-11-20,智能洗衣机
506,59,西门子 智能摄像头 Max,BP732,南康网络有限公司互联网服务,1.2,不得不说，这款智能摄像头质量太差。散热问题简直无法忍受。唯一值得称赞的可能就是送货速度快。,2025-11-20,智能摄像头
893,28,飞利浦 智能扫地机器人 Plus,AW347,鸿睿思博传媒有限公司智能科技,2.2,这款产品有严重问题，稳定性差，已经申请退款。,2025-11-20,智能扫地机器人
976,34,松下 智能开关 Advanced,IP471,银嘉信息有限公司移动应用开发,3.8,这款产品优缺点都有，外观漂亮，但智能化程度低。,2025-11-20,智能开关
150,98,格力 智能电视 Pro,RY548,易动力信息有限公司网络安全,3.8,这款智能电视一般，安装方便，但是连接稳定性有点问题。,2025-11-18,智能电视
808,95,格力 智能音箱 Advanced,ZF061,维旺明信息有限公司人工智能,3.6,智能音箱的质量还可以，智能化程度高，不过画质模糊。,2025-11-18,智能音箱
1024,73,飞利浦 智能扫地机器人 Ultra,WW556,商软冠联网络有限公司信息技术,1.1,使用一周后出现故障，做工一般，售后服务也不好。,2025-11-18,智能扫地机器人
1149,70,博世 智能净水器 Max,ZF801,易动力科技有限公司科技公司,2.5,不得不说，这款博世 智能净水器 Max功能实现得很糟糕。噪音控制简直无法忍受。,2025-11-18,智能净水器
1254,5,美的 智能电饭煲 Pro,BI759,时空盒数字信息有限公司虚拟现实,2.5,对这款智能电饭煲非常不满意，音质一般，浪费钱。,2025-11-18,智能电饭煲
829,75,亚马逊 智能空调 Standard,MG296,浦华众城网络有限公司信息技术,1.6,使用一周后出现故障，稳定性差，售后服务也不好。,2025-11-17,智能空调
71,34,松下 智能开关 Advanced,WY218,飞海科技传媒有限公司信息技术,2.1,我发现，这款松下 智能开关 Advanced不推荐购买。使用不到一周就出现了失灵。这钱花得太冤枉了。,2025-11-16,智能开关
590,38,西门子 智能冰箱 Standard,CZ861,合联电子科技有限公司信息技术,4.3,这是我用过的最好的智能冰箱之一，节能环保，性价比很高。,2025-11-16,智能冰箱
612,68,博世 智能插座 Basic,EK253,兰金电子科技有限公司区块链技术,3.2,这款产品优缺点都有，安装方便，但耗电量大。,2025-11-16,智能插座
965,25,三星 智能窗帘 Basic,WB890,鑫博腾飞网络有限公司金融科技,1.4,对这款智能窗帘非常不满意，售后服务差，浪费钱。,2025-11-16,智能窗帘
216,3,华为 智能电视 Basic,VX147,东方峻景传媒有限公司金融科技,4.0,我觉得，这款华为 智能电视 Basic性价比很高。此外特别适合夜间使用。比我之前用的产品好多了。如果非要说缺点的话，可能就是反应迟钝。建议慎重考虑。,2025-11-15,智能电视
157,50,苹果 智能空气净化器 Basic,ZO854,MBP软件科技有限公司信息技术,1.4,对这款智能空气净化器非常不满意，兼容性差，浪费钱。,2025-11-14,智能空气净化器
621,79,格力 智能手环 Lite,KM929,迪摩科技有限公司电子商务,1.3,使用一周后出现故障，售后服务差，售后服务也不好。,2025-11-14,智能手环
536,48,苹果 智能门锁 Pro,WN094,菊风公司传媒有限公司数字科技,2.3,对这款智能门锁非常不满意，耗电量大，浪费钱。,2025-11-13,智能门锁
654,71,索尼 智能冰箱 Elite,XO649,晖来计算机传媒有限公司云计算,1.0,对这款智能冰箱非常不满意，售后服务差，浪费钱。,2025-11-13,智能冰箱
811,66,松下 智能马桶 Elite,AK874,昊嘉信息有限公司区块链技术,1.6,不推荐这款智能马桶，反应迟钝，很失望。,2025-11-12,智能马桶
848,83,西门子 智能手环 Standard,ME428,创汇网络有限公司虚拟现实,3.5,智能手环的质量还可以，外观漂亮，不过做工一般。,2025-11-11,智能手环
858,57,博世 智能净水器 Plus,NU711,易动力科技有限公司人工智能,4.0,智能净水器的设计很人性化，音质出色，值得推荐。,2025-11-11,智能净水器
306,3,华为 智能电视 Basic,IP471,银嘉信息有限公司移动应用开发,3.0,智能电视的质量还可以，质量很好，不过功能单一。,2025-11-10,智能电视
1119,59,西门子 智能摄像头 Max,GC846,明腾科技有限公司区块链技术,3.1,作为一个经常使用此类产品的人，这款西门子 智能摄像头 Max基本符合预期。在工作日使用时，远程控制表现不错。尤其是缺点是续航时间短。建议慎重考虑。,2025-11-10,智能摄像头
802,11,小米 智能门锁 Mini,ZH741,巨奥科技有限公司信息技术,1.8,这款产品有严重问题，续航时间短，已经申请退款。,2025-11-09,智能门锁
147,71,索尼 智能冰箱 Elite,RG743,快讯信息有限公司智能科技,4.1,在工作时时使用效果很好，特别是静音设计功能。,2025-11-07,智能冰箱
464,12,格力 智能空气净化器 Standard,GC890,创联世纪信息有限公司移动应用开发,4.8,使用了一个月，稳定性好，没有发现任何问题。,2025-11-07,智能空气净化器
24,58,松下 智能扫地机器人 Plus,AY876,精芯传媒有限公司物联网,4.2,这是我用过的最好的智能扫地机器人之一，外观漂亮，性价比很高。,2025-11-06,智能扫地机器人
852,81,亚马逊 智能门锁 Max,NU711,易动力科技有限公司人工智能,2.2,对这款智能门锁非常不满意，智能化程度低，浪费钱。,2025-11-05,智能门锁
14,45,博世 智能马桶 Max,VQ233,和泰信息有限公司信息技术,4.4,非常满意这次购买，做工精细，送货也很快。,2025-11-04,智能马桶
1269,13,三星 智能电饭煲 Max,VX147,东方峻景传媒有限公司金融科技,1.4,散热问题问题很严重，完全不值这个价格。,2025-11-04,智能电饭煲
146,85,博世 智能马桶 Basic,AU710,巨奥传媒有限公司信息技术,3.9,试用了几天，这款智能马桶没有特别惊喜。静音设计设计得比较合理。值得一提的是缺点是兼容性差。性价比很高。,2025-11-03,智能马桶
222,42,谷歌 智能净水器 Ultra,EA575,襄樊地球村信息有限公司物联网,3.9,智能净水器的质量还可以，外观漂亮，不过反应迟钝。,2025-11-03,智能净水器
833,83,西门子 智能手环 Standard,XA254,易动力信息有限公司物联网,3.5,总体来说还行，做工精细，就是操作复杂。,2025-11-02,智能手环
1310,53,华为 智能电视 Lite,US056,国讯网络有限公司移动应用开发,1.5,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-11-01,智能电视
37,20,谷歌 智能净水器 Basic,MJ814,毕博诚科技有限公司互联网服务,1.9,这款产品有严重问题，智能化程度低，已经申请退款。,2025-10-30,智能净水器
54,36,海尔智慧家庭 智能加湿器 Lite,YZ898,通际名联科技有限公司金融科技,4.1,使用了一个月，节能环保，没有发现任何问题。,2025-10-30,智能加湿器
726,63,LG 智能净水器 Basic,DX151,易动力信息有限公司物联网,2.0,这款产品有严重问题，兼容性差，已经申请退款。,2025-10-30,智能净水器
830,61,LG 智能洗衣机 Max,CA470,南康传媒有限公司生物科技,3.9,这款智能洗衣机一般，智能化程度高，但是散热问题有点问题。,2025-10-30,智能洗衣机
1018,56,华为 智能体重秤 Advanced,EI532,七喜传媒有限公司人工智能,3.2,这款智能体重秤一般，操作简单，但是散热问题有点问题。,2025-10-29,智能体重秤
1019,61,LG 智能洗衣机 Max,WY218,飞海科技传媒有限公司信息技术,2.2,对这款智能洗衣机非常不满意，价格偏高，浪费钱。,2025-10-29,智能洗衣机
1061,101,三星 智能摄像头 Mini,VX147,东方峻景传媒有限公司金融科技,1.5,说实话，这款智能摄像头存在明显缺陷。主要问题在于价格偏高。希望厂家能重视这些问题。,2025-10-29,智能摄像头
913,67,松下 智能电饭煲 Pro,RY572,中建创业信息有限公司虚拟现实,2.9,试用了几天，这款智能电饭煲有严重问题。主要问题在于音质一般。希望厂家能重视这些问题。,2025-10-28,智能电饭煲
1092,54,博世 智能开关 Max,EM821,泰麒麟信息有限公司人工智能,4.3,这是我用过的最好的智能开关之一，反应灵敏，性价比很高。,2025-10-28,智能开关
1141,27,小米 智能加湿器 Plus,AY876,精芯传媒有限公司物联网,2.2,不推荐这款智能加湿器，功能单一，很失望。,2025-10-27,智能加湿器
1088,73,飞利浦 智能扫地机器人 Ultra,DW607,银嘉网络有限公司云计算,2.8,必须承认，这款智能扫地机器人存在明显缺陷。主要问题在于价格偏高。唯一值得称赞的可能就是送货速度快。以后不会再考虑这个品牌的产品。,2025-10-26,智能扫地机器人
1168,75,亚马逊 智能空调 Standard,EB652,凌云信息有限公司虚拟现实,2.5,这款产品有严重问题，售后服务差，已经申请退款。,2025-10-26,智能空调
779,47,苹果 智能灯具 Basic,KS630,良诺信息有限公司网络安全,1.9,我觉得，这款智能灯具功能实现得很糟糕。在工作时时完全不能正常工作。,2025-10-24,智能灯具
915,70,博世 智能净水器 Max,YZ898,通际名联科技有限公司金融科技,2.7,不推荐这款智能净水器，智能化程度低，很失望。,2025-10-24,智能净水器
1264,46,小米 智能开关 Max,DX151,易动力信息有限公司物联网,2.6,坦白讲，这款智能开关质量太差。使用不到一周就出现了失灵。已经申请退款了。,2025-10-23,智能开关
489,38,西门子 智能冰箱 Standard,NU711,易动力科技有限公司人工智能,4.5,这款智能冰箱质量很好，智能化程度高。总体来说很满意。,2025-10-22,智能冰箱
510,26,亚马逊 智能扫地机器人 Mini,VZ702,精芯网络有限公司互联网服务,4.5,购买后，这款智能扫地机器人品质很好。特别是快速启动设计很贴心。总体来说还是很满意的。,2025-10-22,智能扫地机器人
529,14,格力 智能净水器 Mini,PV664,毕博诚信息有限公司信息技术,4.6,使用了一个月，做工精细，没有发现任何问题。,2025-10-22,智能净水器
490,16,小米 智能电饭煲 Ultra,OA831,华泰通安科技有限公司网络安全,1.2,不推荐这款智能电饭煲，价格偏高，很失望。,2025-10-21,智能电饭煲
556,50,苹果 智能空气净化器 Basic,DH200,盟新传媒有限公司大数据分析,2.3,对这款智能空气净化器非常不满意，做工一般，浪费钱。,2025-10-21,智能空气净化器
1000,86,博世 智能摄像头 Standard,PE529,易动力网络有限公司信息技术,1.0,作为一个经常使用此类产品的人，这款博世 智能摄像头 Standard使用体验很差。在工作时时完全不能正常工作。唯一值得称赞的可能就是价格便宜。这钱花得太冤枉了。,2025-10-21,智能摄像头
336,76,松下 智能窗帘 Advanced,RG743,快讯信息有限公司智能科技,4.8,作为一个经常使用此类产品的人，这款智能窗帘超出我的预期。尤其是自动升级是我最喜欢的部分。对得起这个价格。,2025-10-20,智能窗帘
611,84,苹果 智能扫地机器人 Pro,WQ849,开发区世创科技有限公司科技公司,3.9,使用后感觉，这款苹果 智能扫地机器人 Pro中规中矩。智能联动设计得比较合理。特别是使用久了会发现一些小问题。值得购买。,2025-10-20,智能扫地机器人
793,63,LG 智能净水器 Basic,NQ176,图龙信息传媒有限公司数字科技,4.1,这款智能净水器的语音识别功能很实用，操作简单。,2025-10-20,智能净水器
258,48,苹果 智能门锁 Pro,GJ116,良诺信息有限公司生物科技,4.4,这款产品的一键控制特别好用，在夜间使用时特别方便。,2025-10-19,智能门锁
378,63,LG 智能净水器 Basic,QI779,合联电子科技有限公司网络安全,3.5,老实讲，这款智能净水器性价比一般。在特殊场合使用时，节能模式表现不错。最重要的是信号强度有点问题。期待下一代产品能有所改进。,2025-10-18,智能净水器
401,11,小米 智能门锁 Mini,IK721,诺依曼软件传媒有限公司物联网,3.8,这款产品优缺点都有，操作简单，但价格偏高。,2025-10-18,智能门锁
107,79,格力 智能手环 Lite,QU287,戴硕电子科技有限公司移动应用开发,3.1,说实话，这款智能手环总体来说还可以。在工作时时使用体验还不错。遗憾的是使用久了会发现一些小问题。对得起这个价格。,2025-10-16,智能手环
355,63,LG 智能净水器 Basic,FJ947,浙大万朋信息有限公司生物科技,4.8,这款智能净水器质量很好，质量很好。总体来说很满意。,2025-10-16,智能净水器
962,23,美的 智能净水器 Plus,WB209,维涛传媒有限公司云计算,3.6,在看电影时使用还不错，但在其他情况下表现一般。,2025-10-16,智能净水器
1004,5,美的 智能电饭煲 Pro,AD089,创亿网络有限公司移动应用开发,4.6,这款产品的智能场景特别好用，在户外活动时特别方便。,2025-10-16,智能电饭煲
708,74,松下 智能窗帘 Lite,AY876,精芯传媒有限公司物联网,3.9,对比了市面上几款同类产品后，这款松下 智能窗帘 Lite也没有特别失望。在工作时时使用体验还不错。并且使用久了会发现一些小问题。期待下一代产品能有所改进。,2025-10-15,智能窗帘
987,10,美的 智能窗帘 Max,ZG109,襄樊地球村网络有限公司智能科技,3.5,这款智能窗帘一般，节能环保，但是散热问题有点问题。,2025-10-15,智能窗帘
785,21,华为 智能加湿器 Plus,QI779,合联电子科技有限公司网络安全,4.8,使用后感觉，这款华为 智能加湿器 Plus很好用。最让我失望的是语音识别功能特别实用。在同价位产品中表现最好。推荐给有需要的朋友。,2025-10-13,智能加湿器
1013,38,西门子 智能冰箱 Standard,WN094,菊风公司传媒有限公司数字科技,3.0,在看电影时使用还不错，但在其他情况下表现一般。,2025-10-13,智能冰箱
15,60,华为 智能窗帘 Basic,ZU351,银嘉科技有限公司科技公司,2.5,使用一周后出现故障，续航时间短，售后服务也不好。,2025-10-10,智能窗帘
984,43,华为 智能电视 Max,YZ898,通际名联科技有限公司金融科技,4.7,使用后感觉，这款华为 智能电视 Max很好用。而且特别适合户外活动。如果非要说缺点的话，配件可以再多一些。便宜没好货，这句话在这里很适用。,2025-10-10,智能电视
52,95,格力 智能音箱 Advanced,EM821,泰麒麟信息有限公司人工智能,1.9,不推荐这款智能音箱，续航时间短，很失望。,2025-10-09,智能音箱
768,94,格力 智能体重秤 Standard,GL926,时空盒数字传媒有限公司大数据分析,3.8,总体来说还行，做工精细，就是反应迟钝。,2025-10-09,智能体重秤
781,97,格力 智能净水器 Ultra,VX147,东方峻景传媒有限公司金融科技,4.6,这款智能净水器质量很好，质量很好。总体来说很满意。,2025-10-08,智能净水器
698,88,格力 智能体重秤 Ultra,GL926,时空盒数字传媒有限公司大数据分析,2.6,作为一个经常使用此类产品的人，这款格力 智能体重秤 Ultra不值这个价格。主要问题在于稳定性差。,2025-10-07,智能体重秤
748,86,博世 智能摄像头 Standard,RV310,银嘉科技有限公司云计算,5.0,使用了一个月，质量很好，没有发现任何问题。,2025-10-07,智能摄像头
1289,87,美的 智能马桶 Mini,MZ379,联软传媒有限公司区块链技术,4.5,在看电影时时使用效果很好，特别是省电模式功能。,2025-10-07,智能马桶
534,65,西门子 智能空调 Basic,DV182,艾提科信传媒有限公司网络安全,1.7,不推荐这款智能空调，操作复杂，很失望。,2025-10-06,智能空调
623,29,博世 智能空气净化器 Lite,MR129,太极信息有限公司互联网服务,2.9,散热问题问题很严重，完全不值这个价格。,2025-10-06,智能空气净化器
627,38,西门子 智能冰箱 Standard,KM929,迪摩科技有限公司电子商务,4.7,这款智能冰箱质量很好，功能齐全。总体来说很满意。,2025-10-06,智能冰箱
971,40,小米 智能马桶 Lite,KS630,良诺信息有限公司网络安全,3.0,这款智能马桶一般，兼容性强，但是信号强度有点问题。,2025-10-06,智能马桶
56,11,小米 智能门锁 Mini,PJ659,超艺网络有限公司人工智能,4.4,这款智能门锁的智能学习功能很实用，音质出色。,2025-10-05,智能门锁
704,27,小米 智能加湿器 Plus,NQ176,图龙信息传媒有限公司数字科技,4.3,非常满意这次购买，兼容性强，送货也很快。,2025-10-05,智能加湿器
331,88,格力 智能体重秤 Ultra,ZG109,襄樊地球村网络有限公司智能科技,3.0,在看电影时使用还不错，但在其他情况下表现一般。,2025-10-04,智能体重秤
857,59,西门子 智能摄像头 Max,XN875,天开传媒有限公司网络安全,4.2,试用了几天，这款西门子 智能摄像头 Max值得推荐。不过省电模式设计很贴心。在同类产品中算是中等水平。如果非要说缺点的话，配件可以再多一些。整体体验不错。,2025-10-04,智能摄像头
1058,67,松下 智能电饭煲 Pro,MZ379,联软传媒有限公司区块链技术,1.8,这款产品有严重问题，反应迟钝，已经申请退款。,2025-10-04,智能电饭煲
1248,83,西门子 智能手环 Standard,NU012,商软冠联传媒有限公司智能科技,1.6,使用一周后出现故障，操作复杂，售后服务也不好。,2025-10-04,智能手环
1282,37,飞利浦 智能马桶 Max,MJ814,毕博诚科技有限公司互联网服务,3.0,我觉得，这款飞利浦 智能马桶 Max中规中矩。在夏天使用时，自动调节表现不错。但是在家庭聚会场景下表现一般。建议慎重考虑。,2025-10-03,智能马桶
215,21,华为 智能加湿器 Plus,XA254,易动力信息有限公司物联网,3.1,老实讲，这款智能加湿器一般般。在工作日使用时，语音识别表现不错。更让我满意的是信号强度有点问题。建议慎重考虑。,2025-10-03,智能加湿器
315,53,华为 智能电视 Lite,GL926,时空盒数字传媒有限公司大数据分析,1.6,不推荐这款智能电视，兼容性差，很失望。,2025-10-03,智能电视
901,75,亚马逊 智能空调 Standard,KS630,良诺信息有限公司网络安全,5.0,这是我用过的最好的智能空调之一，续航时间长，性价比很高。,2025-10-03,智能空调
870,37,飞利浦 智能马桶 Max,OA831,华泰通安科技有限公司网络安全,1.1,使用一周后出现故障，稳定性差，售后服务也不好。,2025-10-02,智能马桶
1106,48,苹果 智能门锁 Pro,VQ233,和泰信息有限公司信息技术,3.3,这款产品优缺点都有，性价比高，但智能化程度低。,2025-10-02,智能门锁
920,41,索尼 智能空气净化器 Ultra,MJ814,毕博诚科技有限公司互联网服务,2.5,体验下来，这款索尼 智能空气净化器 Ultra不值这个价格。主要问题在于兼容性差。以后不会再考虑这个品牌的产品。,2025-10-01,智能空气净化器
681,31,三星 智能加湿器 Mini,PS740,国讯科技有限公司金融科技,3.0,这款智能加湿器一般，外观漂亮，但是连接稳定性有点问题。,2025-09-30,智能加湿器
1180,88,格力 智能体重秤 Ultra,VX147,东方峻景传媒有限公司金融科技,2.7,我觉得，这款格力 智能体重秤 Ultra不值这个价格。在早晨起床时完全不能正常工作。唯一值得称赞的可能就是包装很精美。希望厂家能重视这些问题。,2025-09-30,智能体重秤
26,30,小米 智能开关 Ultra,VH856,鑫博腾飞科技有限公司电子商务,4.3,作为第一次购买这类产品的新手，这款小米 智能开关 Ultra超出我的预期。但是特别适合日常使用。和同价位其他产品相比更胜一筹。如果非要说缺点的话，说明书不够详细。对得起这个价格。,2025-09-29,智能开关
518,35,亚马逊 智能门铃 Max,MR129,太极信息有限公司互联网服务,2.3,使用一周后出现故障，耗电量大，售后服务也不好。,2025-09-29,智能门铃
817,93,索尼 智能加湿器 Pro,RG743,快讯信息有限公司智能科技,1.9,对这款智能加湿器非常不满意，操作复杂，浪费钱。,2025-09-29,智能加湿器
265,29,博世 智能空气净化器 Lite,PL616,巨奥网络有限公司金融科技,4.9,智能空气净化器的设计很人性化，质量很好，值得推荐。,2025-09-27,智能空气净化器
922,1,亚马逊 智能电饭煲 Advanced,FA862,方正科技网络有限公司云计算,1.0,对这款智能电饭煲非常不满意，安装困难，浪费钱。,2025-09-27,智能电饭煲
1184,45,博世 智能马桶 Max,MJ814,毕博诚科技有限公司互联网服务,2.7,使用一周后出现故障，反应迟钝，售后服务也不好。,2025-09-27,智能马桶
1300,41,索尼 智能空气净化器 Ultra,GL926,时空盒数字传媒有限公司大数据分析,4.5,使用了一个月，兼容性强，没有发现任何问题。,2025-09-27,智能空气净化器
1260,93,索尼 智能加湿器 Pro,EB652,凌云信息有限公司虚拟现实,4.6,这款智能加湿器质量很好，功能齐全。总体来说很满意。,2025-09-26,智能加湿器
10,12,格力 智能空气净化器 Standard,MR129,太极信息有限公司互联网服务,3.1,购买后，这款智能空气净化器中规中矩。在早晨起床时使用体验还不错。但是使用久了会发现一些小问题。价格虽高，但物有所值。,2025-09-26,智能空气净化器
405,57,博世 智能净水器 Plus,VH856,鑫博腾飞科技有限公司电子商务,2.0,使用一周后出现故障，功能单一，售后服务也不好。,2025-09-25,智能净水器
1165,38,西门子 智能冰箱 Standard,MJ814,毕博诚科技有限公司互联网服务,2.9,试用了几天，这款西门子 智能冰箱 Standard存在明显缺陷。在晚上睡前时完全不能正常工作。,2025-09-25,智能冰箱
119,50,苹果 智能空气净化器 Basic,BN418,易动力网络有限公司移动应用开发,4.1,这款智能空气净化器质量很好，兼容性强。总体来说很满意。,2025-09-24,智能空气净化器
304,19,海尔智慧家庭 智能开关 Plus,US056,国讯网络有限公司移动应用开发,3.5,这款智能开关一般，节能环保，但是噪音控制有点问题。,2025-09-23,智能开关
376,96,博世 智能空调 Lite,QU287,戴硕电子科技有限公司移动应用开发,2.8,对这款智能空调非常不满意，耗电量大，浪费钱。,2025-09-23,智能空调
652,14,格力 智能净水器 Mini,CC657,昊嘉信息有限公司信息技术,1.1,在多次对比之后选择了这款，这款智能净水器存在明显缺陷。主要问题在于续航时间短。这钱花得太冤枉了。,2025-09-23,智能净水器
723,97,格力 智能净水器 Ultra,VH856,鑫博腾飞科技有限公司电子商务,3.9,智能净水器的质量还可以，续航时间长，不过智能化程度低。,2025-09-23,智能净水器
860,67,松下 智能电饭煲 Pro,RY548,易动力信息有限公司网络安全,1.8,收到货后，这款松下 智能电饭煲 Pro完全不符合预期。主要问题在于兼容性差。唯一值得称赞的可能就是外观设计还不错。这钱花得太冤枉了。,2025-09-23,智能电饭煲
943,25,三星 智能窗帘 Basic,QJ392,创亿网络有限公司金融科技,3.7,在做饭时使用还不错，但在其他情况下表现一般。,2025-09-22,智能窗帘
203,71,索尼 智能冰箱 Elite,RY548,易动力信息有限公司网络安全,2.8,使用一周后出现故障，操作复杂，售后服务也不好。,2025-09-21,智能冰箱
1290,41,索尼 智能空气净化器 Ultra,QI779,合联电子科技有限公司网络安全,3.3,这款产品优缺点都有，反应灵敏，但耗电量大。,2025-09-21,智能空气净化器
512,3,华为 智能电视 Basic,GA851,明腾传媒有限公司金融科技,3.6,在做饭时使用还不错，但在其他情况下表现一般。,2025-09-20,智能电视
